flight_id,scheduled_arrival,actual_arrival,cleaning_time,fueling_time,boarding_time,baggage_time,weather_condition,gate_available,crew_ready_offset,gate_delay,weather_delay,crew_delay_impact,actual_turnaround_time,scheduled_departure,actual_departure,departure_delay_minutes,is_delayed
AX903,2024-03-01 07:59:00,2024-03-01 08:20:00,14.5,22.6,35.0,10.0,Sunny,1,-14.9,0,0.0,0.0,57.6,2024-03-01 08:44:00,2024-03-01 09:17:36.000000000,33.6,1
AX895,2024-01-11 22:19:00,2024-01-11 22:40:00,24.2,13.3,32.8,23.4,Sunny,1,6.4,0,0.0,6.4,57.0,2024-01-11 23:04:00,2024-01-11 23:37:00.000000000,33.0,1
AX729,2024-02-15 23:22:00,2024-02-15 23:22:00,28.2,16.7,25.2,26.6,Foggy,0,5.7,25,14.913629565883165,5.7,93.31362956588318,2024-02-16 00:07:00,2024-02-16 00:55:18.817773954,48.3136295659,1
AX960,2024-03-09 11:00:00,2024-03-09 11:12:00,24.4,14.9,29.5,23.1,Sunny,1,-1.1,0,0.0,0.0,53.9,2024-03-09 11:45:00,2024-03-09 12:05:54.000000000,20.9,1
AX274,2024-03-05 20:59:00,2024-03-05 21:16:00,10.0,15.7,16.2,23.8,Rainy,1,-34.7,0,5.991698091014497,0.0,45.9916980910145,2024-03-05 21:44:00,2024-03-05 22:01:59.501885460,17.991698091,1
AX175,2024-02-25 06:39:00,2024-02-25 06:41:00,17.9,13.2,26.1,24.6,Sunny,1,0.1,0,0.0,0.1,50.7,2024-02-25 07:24:00,2024-02-25 07:31:42.000000000,7.7,0
AX712,2024-01-24 08:49:00,2024-01-24 08:53:00,21.2,20.2,17.4,19.1,Snowy,1,-6.7,0,27.099415534683377,0.0,65.69941553468337,2024-01-24 09:34:00,2024-01-24 09:58:41.964932082,24.699415534699998,1
AX762,2024-03-10 16:44:00,2024-03-10 16:52:00,20.3,14.3,23.9,15.5,Sunny,1,33.3,0,0.0,33.3,44.2,2024-03-10 17:29:00,2024-03-10 17:36:12.000000000,7.2,0
AX499,2024-02-02 22:45:00,2024-02-02 23:02:00,10.4,17.5,20.9,22.6,Sunny,0,-1.2,16,0.0,0.0,59.5,2024-02-02 23:30:00,2024-02-03 00:01:30.000000000,31.5,1
AX881,2024-03-22 02:10:00,2024-03-22 02:06:00,13.5,17.4,21.1,25.3,Sunny,1,-20.4,0,0.0,0.0,46.400000000000006,2024-03-22 02:55:00,2024-03-22 02:52:24.000000000,-2.6,0
AX170,2024-01-28 09:50:00,2024-01-28 09:46:00,16.0,14.6,20.1,14.6,Sunny,1,1.2,0,0.0,1.2,36.1,2024-01-28 10:35:00,2024-01-28 10:22:06.000000000,-12.9,0
AX279,2024-02-22 01:25:00,2024-02-22 01:31:00,19.7,9.0,22.6,23.6,Rainy,1,-17.9,0,4.421148823270618,0.0,50.62114882327062,2024-02-22 02:10:00,2024-02-22 02:21:37.268929398,11.621148823299999,0
AX223,2024-03-28 00:52:00,2024-03-28 00:48:00,10.3,11.7,21.6,21.4,Sunny,1,-9.8,0,0.0,0.0,43.0,2024-03-28 01:37:00,2024-03-28 01:31:00.000000000,-6.0,0
AX480,2024-02-03 18:21:00,2024-02-03 18:18:00,23.0,17.8,28.8,19.4,Rainy,1,-32.4,0,5.179903323057773,0.0,56.97990332305777,2024-02-03 19:06:00,2024-02-03 19:14:58.794199386,8.979903323099999,0
AX392,2024-01-23 20:46:00,2024-01-23 20:46:00,19.5,16.2,23.4,18.7,Sunny,1,2.1,0,0.0,2.1,42.9,2024-01-23 21:31:00,2024-01-23 21:28:54.000000000,-2.1,0
AX896,2024-03-20 09:00:00,2024-03-20 08:58:00,14.8,11.7,24.7,21.4,Rainy,1,-30.5,0,4.663601027649212,0.0,50.76360102764921,2024-03-20 09:45:00,2024-03-20 09:48:45.816061656,3.7636010275999996,0
AX294,2024-01-27 09:17:00,2024-01-27 09:34:00,21.0,15.2,26.7,16.8,Sunny,1,-5.1,0,0.0,0.0,47.7,2024-01-27 10:02:00,2024-01-27 10:21:42.000000000,19.7,1
AX327,2024-02-11 15:00:00,2024-02-11 15:00:00,12.8,15.8,26.7,35.1,Sunny,1,-15.3,0,0.0,0.0,61.8,2024-02-11 15:45:00,2024-02-11 16:01:48.000000000,16.8,1
AX530,2024-01-29 06:44:00,2024-01-29 06:47:00,19.7,17.3,18.6,13.4,Sunny,0,-12.4,24,0.0,0.0,62.3,2024-01-29 07:29:00,2024-01-29 07:49:18.000000000,20.3,1
AX535,2024-03-08 22:05:00,2024-03-08 22:01:00,11.0,22.3,23.4,10.0,Sunny,1,-2.7,0,0.0,0.0,45.7,2024-03-08 22:50:00,2024-03-08 22:46:42.000000000,-3.3,0
AX886,2024-01-23 00:24:00,2024-01-23 00:26:00,11.7,5.9,26.4,21.5,Rainy,1,-28.6,0,5.865155893341621,0.0,53.76515589334162,2024-01-23 01:09:00,2024-01-23 01:19:45.909353598,10.765155893300001,0
AX560,2024-03-25 20:42:00,2024-03-25 20:53:00,17.7,19.8,19.7,20.4,Sunny,0,6.8,16,0.0,6.8,56.099999999999994,2024-03-25 21:27:00,2024-03-25 21:49:06.000000000,22.1,1
AX717,2024-01-20 17:11:00,2024-01-20 17:40:00,16.4,15.9,19.0,22.7,Sunny,1,-15.5,0,0.0,0.0,41.7,2024-01-20 17:56:00,2024-01-20 18:21:42.000000000,25.7,1
AX120,2024-02-13 22:51:00,2024-02-13 22:57:00,21.9,10.9,18.0,10.0,Sunny,1,9.6,0,0.0,9.6,39.9,2024-02-13 23:36:00,2024-02-13 23:36:54.000000000,0.9,0
AX163,2024-03-03 07:23:00,2024-03-03 07:21:00,19.9,15.7,26.2,10.8,Sunny,1,-26.2,0,0.0,0.0,46.099999999999994,2024-03-03 08:08:00,2024-03-03 08:07:06.000000000,-0.9,0
AX264,2024-03-17 23:50:00,2024-03-17 23:50:00,30.5,20.8,23.2,17.8,Rainy,1,-7.6,0,5.803885183991797,0.0,59.5038851839918,2024-03-18 00:35:00,2024-03-18 00:49:30.233111040,14.503885184000001,0
AX126,2024-01-02 18:06:00,2024-01-02 18:03:00,18.7,22.0,24.1,24.4,Sunny,1,-10.9,0,0.0,0.0,48.5,2024-01-02 18:51:00,2024-01-02 18:51:30.000000000,0.5,0
AX410,2024-01-18 03:26:00,2024-01-18 03:26:00,10.0,10.9,15.0,10.9,Sunny,0,7.8,25,0.0,7.8,50.9,2024-01-18 04:11:00,2024-01-18 04:16:54.000000000,5.9,0
AX384,2024-02-20 22:19:00,2024-02-20 22:22:00,10.0,11.6,25.4,22.2,Sunny,1,10.9,0,0.0,10.9,47.599999999999994,2024-02-20 23:04:00,2024-02-20 23:09:36.000000000,5.6,0
AX759,2024-03-09 04:44:00,2024-03-09 04:45:00,14.0,9.8,25.7,18.8,Rainy,1,7.4,0,4.070214872756354,7.4,48.57021487275635,2024-03-09 05:29:00,2024-03-09 05:33:34.212892368,4.570214872799999,0
AX380,2024-01-05 13:34:00,2024-01-05 13:49:00,36.9,15.9,26.6,20.8,Rainy,1,3.0,0,5.681311724869522,3.0,69.18131172486952,2024-01-05 14:19:00,2024-01-05 14:58:10.878703494,39.1813117249,1
AX937,2024-01-07 01:33:00,2024-01-07 01:31:00,19.8,16.1,33.7,19.9,Sunny,1,-19.9,0,0.0,0.0,53.6,2024-01-07 02:18:00,2024-01-07 02:24:36.000000000,6.6,0
AX930,2024-02-04 22:10:00,2024-02-04 22:10:00,25.5,18.9,20.4,19.9,Sunny,1,-9.1,0,0.0,0.0,45.9,2024-02-04 22:55:00,2024-02-04 22:55:54.000000000,0.9,0
AX263,2024-02-20 13:13:00,2024-02-20 13:17:00,25.0,16.8,27.9,19.9,Snowy,1,9.1,0,27.169261078915923,9.1,80.06926107891593,2024-02-20 13:58:00,2024-02-20 14:37:04.155664733,39.06926107888333,1
AX997,2024-01-26 00:51:00,2024-01-26 01:25:00,13.7,18.6,27.0,25.5,Sunny,1,-18.1,0,0.0,0.0,52.5,2024-01-26 01:36:00,2024-01-26 02:17:30.000000000,41.5,1
AX323,2024-01-12 01:09:00,2024-01-12 01:07:00,11.0,9.5,27.7,20.2,Sunny,1,-11.5,0,0.0,0.0,47.9,2024-01-12 01:54:00,2024-01-12 01:54:54.000000000,0.9,0
AX883,2024-03-03 06:42:00,2024-03-03 06:54:00,23.2,22.0,23.1,25.1,Sunny,1,-45.9,0,0.0,0.0,48.2,2024-03-03 07:27:00,2024-03-03 07:42:12.000000000,15.2,1
AX245,2024-02-23 16:58:00,2024-02-23 17:02:00,10.0,20.2,29.6,17.8,Sunny,1,-26.4,0,0.0,0.0,49.8,2024-02-23 17:43:00,2024-02-23 17:51:48.000000000,8.8,0
AX967,2024-02-20 23:52:00,2024-02-20 23:49:00,24.9,12.9,20.6,25.6,Rainy,1,-14.1,0,4.8920487888477595,0.0,51.09204878884776,2024-02-21 00:37:00,2024-02-21 00:40:05.522927328,3.0920487888,0
AX129,2024-03-29 10:15:00,2024-03-29 10:25:00,19.4,11.9,22.2,18.8,Sunny,1,-8.3,0,0.0,0.0,41.599999999999994,2024-03-29 11:00:00,2024-03-29 11:06:36.000000000,6.6,0
AX144,2024-01-20 12:53:00,2024-01-20 12:50:00,23.1,18.0,23.9,18.9,Sunny,1,-2.7,0,0.0,0.0,47.0,2024-01-20 13:38:00,2024-01-20 13:37:00.000000000,-1.0,0
AX886,2024-02-05 19:31:00,2024-02-05 19:38:00,21.5,8.8,23.6,11.1,Sunny,1,-42.1,0,0.0,0.0,45.1,2024-02-05 20:16:00,2024-02-05 20:23:06.000000000,7.1,0
AX570,2024-02-24 21:42:00,2024-02-24 21:40:00,21.8,12.1,27.2,15.5,Sunny,1,23.3,0,0.0,23.3,49.0,2024-02-24 22:27:00,2024-02-24 22:29:00.000000000,2.0,0
AX133,2024-02-05 08:28:00,2024-02-05 08:29:00,20.5,10.9,26.6,16.5,Sunny,1,-13.7,0,0.0,0.0,47.1,2024-02-05 09:13:00,2024-02-05 09:16:06.000000000,3.1,0
AX752,2024-01-08 19:58:00,2024-01-08 20:08:00,21.4,14.6,26.6,11.0,Sunny,1,-14.2,0,0.0,0.0,48.0,2024-01-08 20:43:00,2024-01-08 20:56:00.000000000,13.0,0
AX526,2024-03-18 11:06:00,2024-03-18 11:11:00,20.2,13.2,32.9,15.7,Foggy,1,-25.6,0,13.696105914435615,0.0,66.79610591443561,2024-03-18 11:51:00,2024-03-18 12:17:47.766354864,26.796105914400002,1
AX929,2024-02-05 17:38:00,2024-02-05 17:46:00,13.1,11.9,23.8,23.4,Sunny,1,-31.4,0,0.0,0.0,47.2,2024-02-05 18:23:00,2024-02-05 18:33:12.000000000,10.2,0
AX985,2024-02-14 15:05:00,2024-02-14 15:16:00,18.0,11.5,31.3,24.0,Sunny,1,4.4,0,0.0,4.4,55.3,2024-02-14 15:50:00,2024-02-14 16:11:18.000000000,21.3,1
AX320,2024-02-09 10:22:00,2024-02-09 10:18:00,30.8,12.4,18.6,11.6,Sunny,0,-3.0,19,0.0,0.0,68.4,2024-02-09 11:07:00,2024-02-09 11:26:24.000000000,19.4,1
AX967,2024-02-08 11:35:00,2024-02-08 11:36:00,21.6,10.2,24.2,28.3,Sunny,1,-8.3,0,0.0,0.0,52.5,2024-02-08 12:20:00,2024-02-08 12:28:30.000000000,8.5,0
AX633,2024-03-04 06:07:00,2024-03-04 06:44:00,25.7,17.2,24.6,24.2,Sunny,1,-7.6,0,0.0,0.0,50.3,2024-03-04 06:52:00,2024-03-04 07:34:18.000000000,42.3,1
AX791,2024-02-07 14:40:00,2024-02-07 14:50:00,15.1,19.5,17.2,30.4,Sunny,1,-5.5,0,0.0,0.0,47.599999999999994,2024-02-07 15:25:00,2024-02-07 15:37:36.000000000,12.6,0
AX466,2024-02-07 18:39:00,2024-02-07 18:39:00,15.0,16.6,25.3,25.5,Rainy,1,-2.3,0,4.763564932142476,0.0,55.56356493214247,2024-02-07 19:24:00,2024-02-07 19:34:33.813895926,10.5635649321,0
AX940,2024-01-18 13:38:00,2024-01-18 13:37:00,14.0,20.5,25.7,29.5,Sunny,1,-18.8,0,0.0,0.0,55.2,2024-01-18 14:23:00,2024-01-18 14:32:12.000000000,9.2,0
AX842,2024-03-11 01:14:00,2024-03-11 01:21:00,13.3,11.6,28.6,22.1,Sunny,1,-0.8,0,0.0,0.0,50.7,2024-03-11 01:59:00,2024-03-11 02:11:42.000000000,12.7,0
AX649,2024-01-16 09:51:00,2024-01-16 09:48:00,11.9,12.0,27.9,16.1,Sunny,1,-11.1,0,0.0,0.0,44.0,2024-01-16 10:36:00,2024-01-16 10:32:00.000000000,-4.0,0
AX681,2024-02-09 13:24:00,2024-02-09 13:40:00,21.2,16.8,17.3,21.3,Sunny,0,-29.7,17,0.0,0.0,55.6,2024-02-09 14:09:00,2024-02-09 14:35:36.000000000,26.6,1
AX215,2024-01-23 23:32:00,2024-01-23 23:28:00,18.2,17.3,32.2,10.0,Sunny,1,-2.2,0,0.0,0.0,50.400000000000006,2024-01-24 00:17:00,2024-01-24 00:18:24.000000000,1.4,0
AX338,2024-03-03 02:07:00,2024-03-03 02:10:00,24.4,15.1,22.2,19.2,Rainy,1,-26.8,0,4.027063267901058,0.0,50.62706326790105,2024-03-03 02:52:00,2024-03-03 03:00:37.623796074,8.6270632679,0
AX434,2024-02-22 06:17:00,2024-02-22 06:30:00,18.4,14.9,21.4,19.8,Sunny,1,-27.4,0,0.0,0.0,41.2,2024-02-22 07:02:00,2024-02-22 07:11:12.000000000,9.2,0
AX540,2024-03-13 04:29:00,2024-03-13 04:36:00,10.0,10.7,27.9,24.8,Rainy,1,3.7,0,5.161708649759721,3.7,57.86170864975972,2024-03-13 05:14:00,2024-03-13 05:33:51.702518988,19.8617086498,1
AX247,2024-02-13 09:53:00,2024-02-13 09:54:00,22.2,5.0,30.1,21.0,Sunny,1,-21.3,0,0.0,0.0,52.3,2024-02-13 10:38:00,2024-02-13 10:46:18.000000000,8.3,0
AX108,2024-02-05 11:37:00,2024-02-05 11:35:00,10.0,17.2,22.2,17.8,Sunny,1,-26.1,0,0.0,0.0,40.0,2024-02-05 12:22:00,2024-02-05 12:15:00.000000000,-7.0,0
AX387,2024-01-22 00:39:00,2024-01-22 00:43:00,21.1,18.9,24.7,13.0,Sunny,1,-18.6,0,0.0,0.0,45.8,2024-01-22 01:24:00,2024-01-22 01:28:48.000000000,4.8,0
AX487,2024-01-11 00:04:00,2024-01-11 00:32:00,16.1,13.3,30.5,16.2,Sunny,0,-23.0,22,0.0,0.0,68.7,2024-01-11 00:49:00,2024-01-11 01:40:42.000000000,51.7,1
AX149,2024-02-18 15:02:00,2024-02-18 14:59:00,21.2,12.8,19.4,18.9,Sunny,1,25.5,0,0.0,25.5,40.599999999999994,2024-02-18 15:47:00,2024-02-18 15:39:36.000000000,-7.4,0
AX949,2024-01-25 10:38:00,2024-01-25 10:34:00,12.8,12.4,15.0,16.5,Sunny,1,-10.0,0,0.0,0.0,31.5,2024-01-25 11:23:00,2024-01-25 11:05:30.000000000,-17.5,0
AX616,2024-03-06 10:23:00,2024-03-06 10:23:00,23.9,13.5,28.2,10.0,Sunny,1,-0.4,0,0.0,0.0,52.099999999999994,2024-03-06 11:08:00,2024-03-06 11:15:06.000000000,7.1,0
AX954,2024-03-23 01:58:00,2024-03-23 02:01:00,20.2,19.0,30.5,19.9,Sunny,1,7.7,0,0.0,7.7,50.7,2024-03-23 02:43:00,2024-03-23 02:51:42.000000000,8.7,0
AX737,2024-02-04 17:17:00,2024-02-04 17:17:00,18.3,11.3,15.4,17.7,Sunny,1,-7.0,0,0.0,0.0,33.7,2024-02-04 18:02:00,2024-02-04 17:50:42.000000000,-11.3,0
AX686,2024-02-24 15:32:00,2024-02-24 15:39:00,11.5,17.6,24.9,17.6,Sunny,1,8.8,0,0.0,8.8,42.5,2024-02-24 16:17:00,2024-02-24 16:21:30.000000000,4.5,0
AX776,2024-01-01 09:27:00,2024-01-01 09:29:00,29.1,13.0,22.0,20.8,Foggy,1,2.0,0,15.6811875735012,2.0,66.7811875735012,2024-01-01 10:12:00,2024-01-01 10:35:46.871254410,23.7811875735,1
AX377,2024-02-12 09:12:00,2024-02-12 09:12:00,15.5,7.0,25.8,17.7,Rainy,1,-1.4,0,4.663252343344331,0.0,48.16325234334433,2024-02-12 09:57:00,2024-02-12 10:00:09.795140598,3.1632523433,0
AX935,2024-01-02 12:19:00,2024-01-02 12:29:00,21.3,13.6,15.0,25.4,Sunny,1,-7.5,0,0.0,0.0,40.4,2024-01-02 13:04:00,2024-01-02 13:09:24.000000000,5.4,0
AX399,2024-01-02 09:39:00,2024-01-02 09:36:00,15.3,21.6,17.4,16.3,Rainy,1,6.3,0,5.286232689601908,6.3,44.28623268960191,2024-01-02 10:24:00,2024-01-02 10:20:17.173961375,-3.7137673104166664,0
AX901,2024-02-26 13:35:00,2024-02-26 13:31:00,38.9,12.3,27.7,15.9,Sunny,1,-41.8,0,0.0,0.0,66.6,2024-02-26 14:20:00,2024-02-26 14:37:36.000000000,17.6,1
AX688,2024-02-29 04:39:00,2024-02-29 04:35:00,20.7,14.1,24.2,16.2,Sunny,1,-11.1,0,0.0,0.0,44.9,2024-02-29 05:24:00,2024-02-29 05:19:54.000000000,-4.1,0
AX909,2024-01-13 23:44:00,2024-01-13 23:55:00,16.9,15.0,34.0,20.9,Sunny,1,-13.6,0,0.0,0.0,54.9,2024-01-14 00:29:00,2024-01-14 00:49:54.000000000,20.9,1
AX748,2024-01-13 12:30:00,2024-01-13 12:41:00,23.0,15.8,28.5,20.8,Rainy,1,-9.9,0,5.9734270231349695,0.0,57.47342702313497,2024-01-13 13:15:00,2024-01-13 13:38:28.405621386,23.473427023099998,1
AX717,2024-03-29 02:43:00,2024-03-29 02:55:00,23.8,21.2,19.2,17.2,Sunny,1,7.0,0,0.0,7.0,43.0,2024-03-29 03:28:00,2024-03-29 03:38:00.000000000,10.0,0
AX706,2024-02-18 05:25:00,2024-02-18 05:24:00,22.0,11.8,29.3,19.9,Sunny,1,-11.8,0,0.0,0.0,51.3,2024-02-18 06:10:00,2024-02-18 06:15:18.000000000,5.3,0
AX234,2024-02-21 01:51:00,2024-02-21 01:52:00,18.4,15.0,35.3,21.9,Sunny,1,-22.6,0,0.0,0.0,57.199999999999996,2024-02-21 02:36:00,2024-02-21 02:49:12.000000000,13.2,0
AX679,2024-01-03 09:00:00,2024-01-03 08:59:00,22.2,18.0,24.6,23.0,Snowy,1,-44.4,0,34.17754364536447,0.0,81.77754364536447,2024-01-03 09:45:00,2024-01-03 10:20:46.652618724,35.7775436454,1
AX246,2024-02-11 13:55:00,2024-02-11 13:58:00,19.2,12.1,27.4,19.4,Rainy,1,-11.9,0,5.406403862996436,0.0,52.20640386299643,2024-02-11 14:40:00,2024-02-11 14:50:12.384231780,10.206403863,0
AX589,2024-02-03 02:13:00,2024-02-03 02:26:00,19.9,15.3,30.0,16.1,Snowy,1,4.5,0,30.68694753146967,4.5,80.58694753146966,2024-02-03 02:58:00,2024-02-03 03:46:35.216851890,48.586947531499995,1
AX577,2024-01-12 15:00:00,2024-01-12 14:56:00,16.1,18.9,24.0,16.1,Sunny,0,-11.7,16,0.0,0.0,58.9,2024-01-12 15:45:00,2024-01-12 15:54:54.000000000,9.9,0
AX258,2024-02-15 07:43:00,2024-02-15 07:46:00,12.7,12.9,15.0,21.3,Sunny,1,-6.8,0,0.0,0.0,36.3,2024-02-15 08:28:00,2024-02-15 08:22:18.000000000,-5.7,0
AX483,2024-03-14 11:09:00,2024-03-14 11:07:00,22.8,14.3,28.3,23.6,Sunny,1,-11.2,0,0.0,0.0,51.900000000000006,2024-03-14 11:54:00,2024-03-14 11:58:54.000000000,4.9,0
AX262,2024-03-07 13:44:00,2024-03-07 13:59:00,23.0,10.4,29.8,20.8,Sunny,1,-0.1,0,0.0,0.0,52.8,2024-03-07 14:29:00,2024-03-07 14:51:48.000000000,22.8,1
AX540,2024-02-14 19:59:00,2024-02-14 20:25:00,26.5,18.8,33.8,18.1,Sunny,1,-5.3,0,0.0,0.0,60.3,2024-02-14 20:44:00,2024-02-14 21:25:18.000000000,41.3,1
AX952,2024-01-14 12:25:00,2024-01-14 12:37:00,20.2,15.6,18.4,17.2,Sunny,1,-10.6,0,0.0,0.0,38.599999999999994,2024-01-14 13:10:00,2024-01-14 13:15:36.000000000,5.6,0
AX288,2024-02-05 17:12:00,2024-02-05 17:08:00,18.9,13.3,18.7,24.0,Foggy,1,-32.1,0,14.329803233748532,0.0,57.02980323374854,2024-02-05 17:57:00,2024-02-05 18:05:01.788194022,8.029803233700001,0
AX514,2024-01-03 20:51:00,2024-01-03 20:50:00,13.0,13.8,20.9,13.9,Sunny,1,-22.4,0,0.0,0.0,34.8,2024-01-03 21:36:00,2024-01-03 21:24:48.000000000,-11.2,0
AX438,2024-01-08 09:32:00,2024-01-08 09:30:00,19.8,15.0,24.0,17.6,Sunny,1,-8.0,0,0.0,0.0,43.8,2024-01-08 10:17:00,2024-01-08 10:13:48.000000000,-3.2,0
AX706,2024-02-15 02:53:00,2024-02-15 03:05:00,21.8,16.3,28.2,27.2,Sunny,1,7.1,0,0.0,7.1,55.4,2024-02-15 03:38:00,2024-02-15 04:00:24.000000000,22.4,1
AX280,2024-03-01 10:43:00,2024-03-01 10:39:00,10.9,12.4,18.3,25.8,Sunny,1,-10.3,0,0.0,0.0,44.1,2024-03-01 11:28:00,2024-03-01 11:23:06.000000000,-4.9,0
AX387,2024-02-02 17:47:00,2024-02-02 18:07:00,25.3,12.7,30.7,21.0,Sunny,1,-7.7,0,0.0,0.0,56.0,2024-02-02 18:32:00,2024-02-02 19:03:00.000000000,31.0,1
AX933,2024-02-03 02:31:00,2024-02-03 02:34:00,16.4,13.9,30.4,17.6,Foggy,1,-17.1,0,17.325626206273306,0.0,65.32562620627331,2024-02-03 03:16:00,2024-02-03 03:39:19.537572378,23.3256262063,1
AX286,2024-03-20 07:37:00,2024-03-20 07:45:00,19.0,15.6,30.6,18.7,Rainy,1,-9.8,0,4.0829006974123345,0.0,53.682900697412336,2024-03-20 08:22:00,2024-03-20 08:38:40.974041844,16.6829006974,1
AX983,2024-03-03 01:02:00,2024-03-03 01:03:00,23.0,21.4,23.1,20.4,Sunny,1,-5.6,0,0.0,0.0,46.1,2024-03-03 01:47:00,2024-03-03 01:49:06.000000000,2.1,0
AX237,2024-01-14 07:31:00,2024-01-14 07:38:00,20.0,11.8,15.0,30.5,Sunny,1,1.0,0,0.0,1.0,45.5,2024-01-14 08:16:00,2024-01-14 08:23:30.000000000,7.5,0
AX229,2024-02-29 19:29:00,2024-02-29 19:29:00,27.0,8.4,34.6,25.1,Rainy,1,-35.4,0,4.203076103558833,0.0,65.80307610355884,2024-02-29 20:14:00,2024-02-29 20:34:48.184566216,20.8030761036,1
AX293,2024-03-30 09:48:00,2024-03-30 09:53:00,23.1,20.6,21.4,24.5,Sunny,1,-24.3,0,0.0,0.0,45.9,2024-03-30 10:33:00,2024-03-30 10:38:54.000000000,5.9,0
AX415,2024-02-08 16:12:00,2024-02-08 16:12:00,19.3,11.5,29.3,19.2,Rainy,0,-8.5,27,4.769030674790412,0.0,80.36903067479041,2024-02-08 16:57:00,2024-02-08 17:32:22.141840488,35.3690306748,1
AX884,2024-02-10 15:41:00,2024-02-10 16:02:00,10.0,20.9,25.7,17.5,Rainy,1,-0.2,0,5.239200148392267,0.0,51.83920014839226,2024-02-10 16:26:00,2024-02-10 16:53:50.352008904,27.8392001484,1
AX963,2024-01-07 13:50:00,2024-01-07 14:11:00,25.0,20.0,31.8,19.0,Rainy,1,-26.5,0,5.645801275393274,0.0,62.44580127539327,2024-01-07 14:35:00,2024-01-07 15:13:26.748076524,38.4458012754,1
AX243,2024-03-20 23:13:00,2024-03-20 23:16:00,14.1,17.2,24.7,25.0,Sunny,1,-36.0,0,0.0,0.0,49.7,2024-03-20 23:58:00,2024-03-21 00:05:42.000000000,7.7,0
AX115,2024-02-12 14:24:00,2024-02-12 14:33:00,24.3,19.9,25.4,28.1,Sunny,1,5.4,0,0.0,5.4,53.5,2024-02-12 15:09:00,2024-02-12 15:26:30.000000000,17.5,1
AX401,2024-01-31 18:28:00,2024-01-31 18:36:00,22.5,7.7,26.1,15.7,Sunny,1,-9.9,0,0.0,0.0,48.6,2024-01-31 19:13:00,2024-01-31 19:24:36.000000000,11.6,0
AX522,2024-02-05 03:59:00,2024-02-05 04:06:00,19.0,9.6,27.5,10.0,Sunny,1,-9.7,0,0.0,0.0,46.5,2024-02-05 04:44:00,2024-02-05 04:52:30.000000000,8.5,0
AX344,2024-01-15 19:26:00,2024-01-15 19:57:00,24.8,16.1,17.6,18.7,Snowy,1,-12.5,0,30.48356342927439,0.0,72.8835634292744,2024-01-15 20:11:00,2024-01-15 21:09:53.013805758,58.883563429300004,1
AX206,2024-01-04 04:37:00,2024-01-04 04:53:00,22.6,13.5,36.3,25.3,Rainy,1,-33.4,0,5.7417254707050125,0.0,67.341725470705,2024-01-04 05:22:00,2024-01-04 06:00:20.503528242,38.3417254707,1
AX187,2024-03-12 10:00:00,2024-03-12 10:08:00,21.6,11.9,24.6,17.1,Sunny,1,4.7,0,0.0,4.7,46.2,2024-03-12 10:45:00,2024-03-12 10:54:12.000000000,9.2,0
AX228,2024-01-22 09:08:00,2024-01-22 09:04:00,11.4,18.2,28.5,22.3,Sunny,1,8.1,0,0.0,8.1,50.8,2024-01-22 09:53:00,2024-01-22 09:54:48.000000000,1.8,0
AX986,2024-02-15 03:40:00,2024-02-15 03:40:00,20.2,16.0,34.1,14.4,Sunny,1,1.0,0,0.0,1.0,54.3,2024-02-15 04:25:00,2024-02-15 04:34:18.000000000,9.3,0
AX440,2024-02-04 08:37:00,2024-02-04 08:37:00,13.8,19.2,25.0,18.5,Sunny,1,-28.9,0,0.0,0.0,44.2,2024-02-04 09:22:00,2024-02-04 09:21:12.000000000,-0.8,0
AX103,2024-03-16 04:21:00,2024-03-16 04:23:00,14.5,13.5,19.0,16.1,Sunny,1,-17.6,0,0.0,0.0,35.1,2024-03-16 05:06:00,2024-03-16 04:58:06.000000000,-7.9,0
AX426,2024-03-12 03:46:00,2024-03-12 04:00:00,18.2,14.9,18.8,19.2,Sunny,1,-40.0,0,0.0,0.0,38.0,2024-03-12 04:31:00,2024-03-12 04:38:00.000000000,7.0,0
AX509,2024-01-23 23:11:00,2024-01-23 23:17:00,27.3,21.2,22.3,21.0,Sunny,1,2.8,0,0.0,2.8,49.6,2024-01-23 23:56:00,2024-01-24 00:06:36.000000000,10.6,0
AX978,2024-02-19 00:43:00,2024-02-19 00:52:00,21.8,9.9,27.0,23.5,Sunny,1,16.8,0,0.0,16.8,50.5,2024-02-19 01:28:00,2024-02-19 01:42:30.000000000,14.5,0
AX405,2024-02-13 00:03:00,2024-02-12 23:59:00,22.2,14.7,27.6,17.9,Rainy,1,-22.4,0,4.108892766007858,0.0,53.90889276600785,2024-02-13 00:48:00,2024-02-13 00:52:54.533565960,4.908892765999999,0
AX706,2024-02-19 00:00:00,2024-02-18 23:56:00,23.9,11.5,31.8,14.3,Sunny,1,12.3,0,0.0,12.3,55.7,2024-02-19 00:45:00,2024-02-19 00:51:42.000000000,6.7,0
AX820,2024-02-20 20:51:00,2024-02-20 21:12:00,15.6,21.8,15.8,12.4,Sunny,1,-6.2,0,0.0,0.0,37.6,2024-02-20 21:36:00,2024-02-20 21:49:36.000000000,13.6,0
AX324,2024-03-27 08:00:00,2024-03-27 07:58:00,12.1,24.6,26.3,25.4,Rainy,1,-19.6,0,5.580802363477603,0.0,57.280802363477605,2024-03-27 08:45:00,2024-03-27 08:55:16.848141810,10.2808023635,0
